timestamp,close,high,low,trade_count,open,volume,vwap,symbol
2016-01-11 23:15:00+00:00,192.05,192.05,192.05,2,192.05,1075,192.052093,SPY
2016-01-11 23:16:00+00:00,192.1,192.1,192.09,3,192.09,700,192.098571,SPY
2016-01-11 23:17:00+00:00,192.1,192.1,192.1,2,192.1,400,192.1,SPY
2016-01-11 23:18:00+00:00,192.1,192.1,192.1,1,192.1,200,192.1,SPY
2016-01-11 23:19:00+00:00,192.11,192.11,192.11,1,192.11,700,192.11,SPY
2016-01-11 23:20:00+00:00,192.1,192.1,192.1,2,192.1,250,192.1,SPY
2016-01-11 23:22:00+00:00,192.08,192.08,192.08,1,192.08,200,192.08,SPY
2016-01-11 23:24:00+00:00,192.18,192.18,192.1,26,192.1,11151,192.143852,SPY
2016-01-11 23:25:00+00:00,192.17,192.2,192.17,16,192.17,6630,192.194072,SPY
2016-01-11 23:26:00+00:00,192.14,192.25,192.14,21,192.19,27100,192.225904,SPY
2016-01-11 23:27:00+00:00,192.17,192.17,192.17,1,192.17,2000,192.17,SPY
2016-01-11 23:28:00+00:00,192.08,192.15,192.08,11,192.15,13200,192.129924,SPY
2016-01-11 23:29:00+00:00,192.05,192.17,192.04,11,192.11,8182,192.107587,SPY
2016-01-11 23:30:00+00:00,192.0,192.09,191.99,15,192.09,5119,192.040633,SPY
2016-01-11 23:31:00+00:00,192.04,192.06,191.99,8,192.06,4044,192.02635,SPY
2016-01-11 23:32:00+00:00,192.06,192.06,192.05,3,192.05,700,192.057143,SPY
2016-01-11 23:34:00+00:00,192.21,192.21,192.12,15,192.12,7200,192.170972,SPY
2016-01-11 23:35:00+00:00,192.17,192.21,192.17,5,192.21,2000,192.179,SPY
2016-01-11 23:36:00+00:00,192.26,192.26,192.2,12,192.2,15580,192.258504,SPY
2016-01-11 23:37:00+00:00,192.17,192.25,192.17,5,192.25,1500,192.228667,SPY
2016-01-11 23:38:00+00:00,192.32,192.33,192.22,24,192.22,9120,192.300746,SPY
2016-01-11 23:39:00+00:00,192.39,192.39,192.34,19,192.34,6251,192.371174,SPY
2016-01-11 23:40:00+00:00,192.4,192.45,192.37,22,192.38,17111,192.410906,SPY
2016-01-11 23:41:00+00:00,192.39,192.39,192.38,7,192.39,2862,192.389301,SPY
2016-01-11 23:42:00+00:00,192.42,192.44,192.42,10,192.43,11250,192.435422,SPY
2016-01-11 23:45:00+00:00,192.35,192.38,192.35,4,192.38,3030,192.360396,SPY
2016-01-11 23:46:00+00:00,192.33,192.33,192.33,4,192.33,2050,192.330244,SPY
2016-01-11 23:47:00+00:00,192.29,192.31,192.29,6,192.31,6600,192.297879,SPY
2016-01-11 23:48:00+00:00,192.37,192.38,192.29,8,192.29,3085,192.352982,SPY
2016-01-11 23:49:00+00:00,192.37,192.37,192.37,1,192.37,300,192.37,SPY
2016-01-11 23:50:00+00:00,192.37,192.39,192.37,3,192.38,5200,192.370577,SPY
2016-01-11 23:52:00+00:00,192.34,192.34,192.34,1,192.34,100,192.34,SPY
2016-01-11 23:54:00+00:00,192.34,192.37,192.34,4,192.37,3175,192.348031,SPY
2016-01-11 23:55:00+00:00,192.35,192.35,192.35,2,192.35,1550,192.350645,SPY
2016-01-11 23:56:00+00:00,192.36,192.36,192.36,1,192.36,2000,192.36,SPY
2016-01-11 23:57:00+00:00,192.4,192.4,192.37,7,192.37,6190,192.377464,SPY
2016-01-11 23:58:00+00:00,192.4,192.4,192.4,2,192.4,1000,192.4,SPY
2016-01-11 23:59:00+00:00,192.42,192.42,192.4,7,192.4,1400,192.408571,SPY
2016-01-12 00:00:00+00:00,192.41,192.44,192.4,7,192.44,20750,192.420361,SPY
2016-01-12 00:01:00+00:00,192.45,192.49,192.44,11,192.44,12000,192.45675,SPY
2016-01-12 00:02:00+00:00,192.46,192.47,192.45,5,192.45,2315,192.462959,SPY
2016-01-12 00:03:00+00:00,192.49,192.49,192.47,6,192.47,4000,192.48675,SPY
2016-01-12 00:04:00+00:00,192.5,192.5,192.46,9,192.5,8550,192.465789,SPY
2016-01-12 00:05:00+00:00,192.48,192.48,192.48,2,192.48,2420,192.479835,SPY
2016-01-12 00:06:00+00:00,192.38,192.45,192.38,7,192.45,8917,192.399888,SPY
2016-01-12 00:07:00+00:00,192.43,192.43,192.4,6,192.4,4000,192.411,SPY
2016-01-12 00:08:00+00:00,192.45,192.45,192.38,6,192.38,966,192.434824,SPY
2016-01-12 00:09:00+00:00,192.31,192.39,192.31,8,192.39,6525,192.36295,SPY
2016-01-12 00:10:00+00:00,192.31,192.31,192.31,2,192.31,600,192.31,SPY
2016-01-12 00:11:00+00:00,192.34,192.34,192.34,2,192.34,200,192.3475,SPY
2016-01-12 00:13:00+00:00,192.26,192.32,192.26,6,192.32,3500,192.291714,SPY
2016-01-12 00:14:00+00:00,192.25,192.25,192.25,2,192.25,350,192.25,SPY
2016-01-12 00:15:00+00:00,192.36,192.36,192.28,7,192.28,2800,192.328929,SPY
2016-01-12 00:16:00+00:00,192.37,192.37,192.36,2,192.36,2000,192.3675,SPY
2016-01-12 00:17:00+00:00,192.27,192.36,192.17,26,192.36,27162,192.298011,SPY
2016-01-12 00:18:00+00:00,192.25,192.25,192.25,7,192.25,10000,192.25,SPY
2016-01-12 00:19:00+00:00,192.33,192.33,192.29,3,192.29,4000,192.31,SPY
2016-01-12 00:21:00+00:00,192.29,192.32,192.29,6,192.32,6445,192.31069,SPY
2016-01-12 00:22:00+00:00,192.25,192.25,192.25,1,192.25,500,192.25,SPY
2016-01-12 00:23:00+00:00,192.21,192.25,192.19,7,192.25,8155,192.21049,SPY
2016-01-12 00:24:00+00:00,192.28,192.28,192.28,1,192.28,200,192.28,SPY
2016-01-12 00:25:00+00:00,192.19,192.28,192.19,12,192.25,2205,192.246372,SPY
2016-01-12 00:28:00+00:00,192.23,192.23,192.23,1,192.23,290,192.23,SPY
2016-01-12 00:29:00+00:00,192.33,192.33,192.29,5,192.29,265,192.308113,SPY
2016-01-12 00:30:00+00:00,192.36,192.36,192.33,6,192.33,2300,192.333043,SPY
2016-01-12 00:31:00+00:00,192.37,192.37,192.37,2,192.37,2450,192.37,SPY
2016-01-12 00:32:00+00:00,192.4,192.4,192.37,16,192.37,1690,192.384675,SPY
2016-01-12 00:33:00+00:00,192.36,192.36,192.36,1,192.36,100,192.36,SPY
2016-01-12 00:34:00+00:00,192.29,192.33,192.29,8,192.33,2555,192.322485,SPY
2016-01-12 00:35:00+00:00,192.21,192.29,192.21,7,192.29,2255,192.280399,SPY
2016-01-12 00:37:00+00:00,192.28,192.28,192.28,1,192.28,1500,192.28,SPY
2016-01-12 00:38:00+00:00,192.48,192.48,192.33,38,192.33,13260,192.406275,SPY
2016-01-12 00:39:00+00:00,192.48,192.49,192.48,9,192.48,2955,192.481489,SPY
2016-01-12 00:40:00+00:00,192.54,192.54,192.49,17,192.49,3836,192.501249,SPY
2016-01-12 00:41:00+00:00,192.5,192.5,192.5,1,192.5,100,192.5,SPY
2016-01-12 00:42:00+00:00,192.48,192.54,192.48,4,192.53,600,192.507833,SPY
2016-01-12 00:43:00+00:00,192.46,192.48,192.46,3,192.48,885,192.47096,SPY
2016-01-12 00:44:00+00:00,192.49,192.52,192.46,7,192.46,665,192.487519,SPY
2016-01-12 00:45:00+00:00,192.52,192.52,192.52,1,192.52,300,192.52,SPY
2016-01-12 00:46:00+00:00,192.46,192.5,192.46,8,192.49,2525,192.464257,SPY
2016-01-12 00:47:00+00:00,192.52,192.52,192.49,12,192.49,880,192.490227,SPY
2016-01-12 00:48:00+00:00,192.45,192.45,192.45,2,192.45,158,192.468354,SPY
2016-01-12 00:49:00+00:00,192.47,192.47,192.37,32,192.44,6305,192.423957,SPY
2016-01-12 00:50:00+00:00,192.41,192.41,192.41,1,192.41,500,192.41,SPY
2016-01-12 00:52:00+00:00,192.46,192.47,192.44,11,192.44,2460,192.458618,SPY
2016-01-12 00:53:00+00:00,192.41,192.41,192.41,2,192.41,500,192.4113,SPY
2016-01-12 00:54:00+00:00,192.49,192.49,192.49,5,192.49,460,192.49,SPY
2016-01-12 00:55:00+00:00,192.5,192.5,192.5,3,192.5,200,192.475,SPY
2016-01-12 00:56:00+00:00,192.5,192.51,192.44,13,192.44,4080,192.486042,SPY
2016-01-12 00:57:00+00:00,192.52,192.52,192.47,16,192.47,2055,192.503674,SPY
2016-01-12 00:58:00+00:00,192.51,192.51,192.48,6,192.48,900,192.499444,SPY
2016-01-12 00:59:00+00:00,192.41,192.5,192.41,34,192.5,7520,192.467842,SPY
2016-01-12 09:00:00+00:00,191.71,191.71,191.64,11,191.64,1031,191.643395,SPY
2016-01-12 09:04:00+00:00,191.4,191.43,191.4,2,191.43,400,191.415,SPY
2016-01-12 09:07:00+00:00,191.62,191.62,191.62,2,191.62,1000,191.62,SPY
2016-01-12 09:08:00+00:00,191.6,191.6,191.52,9,191.57,1640,191.550976,SPY
2016-01-12 09:09:00+00:00,191.58,191.58,191.58,1,191.58,500,191.58,SPY
2016-01-12 09:10:00+00:00,191.35,191.55,191.35,8,191.55,3315,191.457315,SPY
2016-01-12 09:11:00+00:00,191.38,191.48,191.38,5,191.43,1210,191.413306,SPY
2016-01-12 09:13:00+00:00,191.41,191.48,191.41,5,191.48,1923,191.454919,SPY
2016-01-12 09:14:00+00:00,191.64,191.64,191.63,2,191.63,500,191.636,SPY
2016-01-12 09:15:00+00:00,191.73,191.73,191.61,4,191.61,332,191.689699,SPY
2016-01-12 09:16:00+00:00,191.71,191.71,191.71,3,191.71,310,191.711935,SPY
2016-01-12 09:17:00+00:00,191.83,191.83,191.83,1,191.83,200,191.83,SPY
2016-01-12 09:18:00+00:00,191.87,191.88,191.87,4,191.88,520,191.876154,SPY
2016-01-12 09:19:00+00:00,191.83,191.83,191.81,9,191.81,1610,191.813789,SPY
2016-01-12 09:20:00+00:00,191.95,192.02,191.88,6,191.88,1610,191.963292,SPY
2016-01-12 09:21:00+00:00,191.93,191.95,191.93,3,191.95,700,191.935714,SPY
2016-01-12 09:23:00+00:00,191.93,191.93,191.93,2,191.93,763,191.93,SPY
2016-01-12 09:24:00+00:00,191.9,191.94,191.9,4,191.94,3200,191.919688,SPY
2016-01-12 09:25:00+00:00,191.96,191.96,191.96,1,191.96,500,191.96,SPY
2016-01-12 09:26:00+00:00,192.13,192.13,192.03,2,192.03,500,192.09,SPY
2016-01-12 09:27:00+00:00,192.31,192.33,192.17,11,192.17,4030,192.267097,SPY
2016-01-12 09:28:00+00:00,192.38,192.38,192.31,3,192.31,300,192.346667,SPY
2016-01-12 09:30:00+00:00,192.33,192.36,192.33,4,192.36,310,192.350323,SPY
2016-01-12 09:31:00+00:00,192.33,192.35,192.32,5,192.32,700,192.325714,SPY
2016-01-12 09:32:00+00:00,192.23,192.23,192.23,1,192.23,300,192.23,SPY
2016-01-12 09:33:00+00:00,192.26,192.26,192.26,12,192.26,4840,192.260393,SPY
2016-01-12 09:34:00+00:00,192.25,192.25,192.25,13,192.25,6810,192.250088,SPY
2016-01-12 09:36:00+00:00,192.33,192.33,192.33,1,192.33,100,192.33,SPY
2016-01-12 09:38:00+00:00,192.34,192.34,192.33,2,192.33,600,192.338333,SPY
2016-01-12 09:39:00+00:00,192.13,192.23,192.13,5,192.23,960,192.163542,SPY
2016-01-12 09:41:00+00:00,192.13,192.13,192.13,2,192.13,150,192.13,SPY
2016-01-12 09:42:00+00:00,192.13,192.13,192.13,1,192.13,500,192.13,SPY
2016-01-12 09:46:00+00:00,192.49,192.49,192.43,2,192.43,500,192.442,SPY
2016-01-12 09:47:00+00:00,192.48,192.48,192.43,3,192.43,300,192.453333,SPY
2016-01-12 09:49:00+00:00,192.48,192.48,192.48,7,192.48,1446,192.479004,SPY
2016-01-12 09:50:00+00:00,192.5,192.5,192.5,5,192.5,1150,192.503043,SPY
2016-01-12 09:52:00+00:00,192.55,192.55,192.55,1,192.55,100,192.55,SPY
2016-01-12 09:53:00+00:00,192.65,192.66,192.63,6,192.63,1255,192.648367,SPY
2016-01-12 09:54:00+00:00,192.62,192.62,192.62,2,192.62,150,192.63,SPY
2016-01-12 09:55:00+00:00,192.71,192.71,192.71,2,192.71,210,192.70619,SPY
2016-01-12 09:56:00+00:00,192.55,192.65,192.55,4,192.63,900,192.617778,SPY
2016-01-12 09:59:00+00:00,192.6,192.6,192.6,1,192.6,100,192.6,SPY
2016-01-12 10:00:00+00:00,192.68,192.68,192.65,5,192.65,1800,192.677222,SPY
2016-01-12 10:01:00+00:00,192.65,192.65,192.65,1,192.65,250,192.65,SPY
2016-01-12 10:02:00+00:00,192.68,192.71,192.68,2,192.71,500,192.704,SPY
2016-01-12 10:05:00+00:00,192.71,192.76,192.71,4,192.76,2900,192.723793,SPY
2016-01-12 10:07:00+00:00,192.9,192.9,192.85,8,192.85,766,192.873368,SPY
2016-01-12 10:08:00+00:00,192.91,192.91,192.85,6,192.85,2125,192.878235,SPY
2016-01-12 10:09:00+00:00,192.95,192.95,192.93,5,192.93,619,192.936801,SPY
2016-01-12 10:10:00+00:00,192.93,192.93,192.93,6,192.93,1430,192.929371,SPY
2016-01-12 10:12:00+00:00,192.91,192.91,192.91,2,192.91,110,192.904545,SPY
2016-01-12 10:13:00+00:00,192.9,192.9,192.9,1,192.9,500,192.9,SPY
2016-01-12 10:17:00+00:00,192.66,192.71,192.66,5,192.71,505,192.676535,SPY
2016-01-12 10:19:00+00:00,192.71,192.71,192.71,1,192.71,200,192.71,SPY
2016-01-12 10:23:00+00:00,192.59,192.59,192.59,2,192.59,110,192.59,SPY
2016-01-12 10:25:00+00:00,192.63,192.63,192.52,7,192.6,2115,192.588771,SPY
2016-01-12 10:26:00+00:00,192.68,192.68,192.68,1,192.68,100,192.68,SPY
2016-01-12 10:27:00+00:00,192.8,192.8,192.75,2,192.75,300,192.783333,SPY
2016-01-12 10:29:00+00:00,192.8,192.8,192.8,1,192.8,100,192.8,SPY
2016-01-12 10:30:00+00:00,192.76,192.76,192.76,1,192.76,200,192.76,SPY
2016-01-12 10:31:00+00:00,192.78,192.78,192.78,1,192.78,300,192.78,SPY
2016-01-12 10:33:00+00:00,192.82,192.82,192.82,1,192.82,100,192.82,SPY
2016-01-12 10:35:00+00:00,192.92,192.92,192.84,4,192.84,515,192.899709,SPY
2016-01-12 10:36:00+00:00,193.07,193.07,192.93,19,192.93,2071,193.02365,SPY
2016-01-12 10:37:00+00:00,193.09,193.09,193.09,1,193.09,500,193.09,SPY
2016-01-12 10:38:00+00:00,193.15,193.15,193.09,19,193.1,4581,193.109622,SPY
2016-01-12 10:39:00+00:00,193.23,193.23,193.16,5,193.16,515,193.186117,SPY
2016-01-12 10:40:00+00:00,193.12,193.21,193.12,10,193.21,3170,193.14,SPY
2016-01-12 10:41:00+00:00,193.18,193.25,193.15,13,193.15,3730,193.200054,SPY
2016-01-12 10:42:00+00:00,193.22,193.22,193.22,2,193.22,1025,193.219512,SPY
2016-01-12 10:44:00+00:00,193.2,193.2,193.2,1,193.2,100,193.2,SPY
2016-01-12 10:45:00+00:00,193.23,193.23,193.23,1,193.23,300,193.23,SPY
2016-01-12 10:46:00+00:00,193.24,193.24,193.24,11,193.24,3360,193.242307,SPY
2016-01-12 10:47:00+00:00,193.28,193.28,193.28,1,193.28,300,193.28,SPY
2016-01-12 10:49:00+00:00,193.28,193.28,193.27,4,193.27,825,193.271212,SPY
2016-01-12 10:50:00+00:00,193.26,193.26,193.26,3,193.26,1200,193.26,SPY
2016-01-12 10:51:00+00:00,193.22,193.22,193.22,1,193.22,300,193.22,SPY
2016-01-12 10:55:00+00:00,193.26,193.27,193.26,2,193.27,300,193.263333,SPY
2016-01-12 10:56:00+00:00,193.32,193.32,193.3,6,193.3,536,193.311231,SPY
2016-01-12 10:57:00+00:00,193.38,193.38,193.34,5,193.34,560,193.360893,SPY
2016-01-12 10:58:00+00:00,193.49,193.49,193.4,10,193.4,1749,193.432539,SPY
2016-01-12 10:59:00+00:00,193.53,193.55,193.41,19,193.53,7854,193.505118,SPY
2016-01-12 11:00:00+00:00,193.45,193.45,193.45,2,193.45,1020,193.45,SPY
2016-01-12 11:01:00+00:00,193.5,193.5,193.48,3,193.48,2100,193.480952,SPY
2016-01-12 11:02:00+00:00,193.47,193.51,193.47,5,193.51,1300,193.494615,SPY
2016-01-12 11:03:00+00:00,193.5,193.59,193.5,10,193.57,7009,193.558829,SPY
2016-01-12 11:04:00+00:00,193.46,193.52,193.46,2,193.52,800,193.4825,SPY
2016-01-12 11:05:00+00:00,193.51,193.51,193.41,3,193.44,700,193.485714,SPY
2016-01-12 11:06:00+00:00,193.51,193.51,193.51,1,193.51,200,193.51,SPY
2016-01-12 11:07:00+00:00,193.37,193.44,193.37,5,193.43,600,193.411667,SPY
2016-01-12 11:08:00+00:00,193.31,193.42,193.28,5,193.42,1350,193.36037,SPY
2016-01-12 11:09:00+00:00,193.25,193.28,193.25,4,193.28,1900,193.270526,SPY
2016-01-12 11:10:00+00:00,193.29,193.29,193.29,3,193.29,1100,193.29,SPY
2016-01-12 11:11:00+00:00,193.26,193.26,193.26,2,193.26,380,193.26,SPY
2016-01-12 11:13:00+00:00,193.16,193.19,193.16,3,193.19,680,193.176765,SPY
2016-01-12 11:14:00+00:00,193.24,193.24,193.24,1,193.24,400,193.24,SPY
2016-01-12 11:16:00+00:00,193.28,193.29,193.28,5,193.29,1501,193.283364,SPY
2016-01-12 11:17:00+00:00,193.39,193.39,193.39,2,193.39,101,193.389406,SPY
2016-01-12 11:19:00+00:00,193.33,193.39,193.33,7,193.39,2630,193.332738,SPY
2016-01-12 11:22:00+00:00,193.46,193.48,193.43,6,193.45,1900,193.46,SPY
2016-01-12 11:23:00+00:00,193.4,193.46,193.4,4,193.46,2780,193.450719,SPY
2016-01-12 11:24:00+00:00,193.35,193.38,193.3,5,193.38,4600,193.355,SPY
2016-01-12 11:25:00+00:00,193.44,193.44,193.44,2,193.44,600,193.44,SPY
2016-01-12 11:26:00+00:00,193.49,193.5,193.46,5,193.46,1620,193.484074,SPY
2016-01-12 11:27:00+00:00,193.51,193.51,193.51,1,193.51,400,193.51,SPY
2016-01-12 11:28:00+00:00,193.5,193.5,193.5,1,193.5,100,193.5,SPY
2016-01-12 11:29:00+00:00,193.4,193.43,193.4,3,193.43,2600,193.401154,SPY
2016-01-12 11:30:00+00:00,193.35,193.42,193.35,5,193.42,400,193.375,SPY
2016-01-12 11:31:00+00:00,193.35,193.39,193.35,3,193.39,602,193.383256,SPY
2016-01-12 11:32:00+00:00,193.37,193.37,193.35,5,193.35,2400,193.353333,SPY
2016-01-12 11:33:00+00:00,193.3,193.3,193.3,16,193.3,10587,193.299786,SPY
2016-01-12 11:34:00+00:00,193.25,193.3,193.25,5,193.3,522,193.28341,SPY
2016-01-12 11:35:00+00:00,193.21,193.25,193.21,7,193.25,4400,193.223186,SPY
2016-01-12 11:36:00+00:00,193.18,193.18,193.17,8,193.17,1268,193.171514,SPY
2016-01-12 11:37:00+00:00,193.15,193.2,193.12,7,193.18,7797,193.159864,SPY
2016-01-12 11:38:00+00:00,193.2,193.2,193.15,7,193.18,4700,193.151702,SPY
2016-01-12 11:39:00+00:00,193.23,193.24,193.21,6,193.21,3100,193.227097,SPY
2016-01-12 11:40:00+00:00,193.31,193.31,193.31,1,193.31,100,193.31,SPY
2016-01-12 11:42:00+00:00,193.32,193.38,193.32,8,193.38,6500,193.375385,SPY
2016-01-12 11:43:00+00:00,193.27,193.28,193.27,4,193.27,1700,193.271176,SPY
2016-01-12 11:44:00+00:00,193.23,193.23,193.23,4,193.23,2300,193.23,SPY
2016-01-12 11:45:00+00:00,193.25,193.25,193.24,9,193.24,24500,193.243102,SPY
2016-01-12 11:46:00+00:00,193.23,193.26,193.23,11,193.26,18100,193.245635,SPY
2016-01-12 11:47:00+00:00,193.19,193.26,193.19,38,193.26,29602,193.218479,SPY
2016-01-12 11:48:00+00:00,193.14,193.14,193.14,5,193.14,636,193.139623,SPY
2016-01-12 11:49:00+00:00,193.09,193.18,193.06,12,193.16,3482,193.099101,SPY
2016-01-12 11:50:00+00:00,193.09,193.1,193.09,5,193.1,1406,193.091444,SPY
2016-01-12 11:51:00+00:00,192.97,193.09,192.97,10,193.09,3165,193.04842,SPY
2016-01-12 11:52:00+00:00,193.06,194.0,193.01,75,193.01,63770,193.45692,SPY
2016-01-12 11:53:00+00:00,193.04,193.04,193.03,2,193.03,1800,193.038333,SPY
2016-01-12 11:54:00+00:00,193.02,193.03,193.02,7,193.03,4004,193.023741,SPY
2016-01-12 11:55:00+00:00,193.05,193.05,192.99,10,192.99,5613,193.007707,SPY
2016-01-12 11:57:00+00:00,192.95,192.95,192.95,4,192.95,1052,192.952395,SPY
2016-01-12 11:58:00+00:00,193.15,193.15,193.15,1,193.15,200,193.15,SPY
2016-01-12 11:59:00+00:00,193.25,193.25,193.11,8,193.11,2702,193.189178,SPY
2016-01-12 12:00:00+00:00,193.2,193.23,193.2,34,193.23,41498,193.208624,SPY
2016-01-12 12:01:00+00:00,193.2,193.2,193.17,7,193.2,7200,193.18875,SPY
2016-01-12 12:02:00+00:00,193.3,193.3,193.17,9,193.17,7314,193.27,SPY
2016-01-12 12:03:00+00:00,193.28,193.3,193.27,7,193.27,11500,193.296957,SPY
2016-01-12 12:04:00+00:00,193.29,193.3,193.29,3,193.3,608,193.291645,SPY
2016-01-12 12:05:00+00:00,193.2,193.3,193.2,10,193.28,1310,193.25771,SPY
2016-01-12 12:06:00+00:00,193.19,193.2,193.19,2,193.2,200,193.195,SPY
2016-01-12 12:07:00+00:00,193.1,193.12,193.1,10,193.1,3509,193.106309,SPY
2016-01-12 12:08:00+00:00,193.06,193.06,193.06,1,193.06,750,193.06,SPY
2016-01-12 12:09:00+00:00,193.11,193.11,193.11,5,193.11,10000,193.11,SPY
2016-01-12 12:10:00+00:00,193.1,193.15,193.1,3,193.15,350,193.128571,SPY
2016-01-12 12:11:00+00:00,193.1,193.14,193.1,2,193.14,200,193.12,SPY
2016-01-12 12:12:00+00:00,193.09,193.09,193.09,1,193.09,200,193.09,SPY
2016-01-12 12:13:00+00:00,193.12,193.12,193.09,4,193.09,3100,193.110323,SPY
2016-01-12 12:14:00+00:00,193.15,193.15,193.1,9,193.1,1770,193.120904,SPY
2016-01-12 12:15:00+00:00,193.15,193.15,193.15,1,193.15,249,193.15,SPY
2016-01-12 12:16:00+00:00,193.23,193.26,193.16,31,193.18,23700,193.188523,SPY
2016-01-12 12:17:00+00:00,193.26,193.26,193.26,1,193.26,200,193.26,SPY
2016-01-12 12:18:00+00:00,193.18,193.21,193.18,5,193.21,1580,193.190886,SPY
2016-01-12 12:20:00+00:00,193.17,193.17,193.14,9,193.16,4700,193.153511,SPY
2016-01-12 12:21:00+00:00,193.18,193.18,193.15,2,193.15,800,193.17625,SPY
2016-01-12 12:22:00+00:00,193.19,193.21,193.18,5,193.18,4705,193.184888,SPY
2016-01-12 12:23:00+00:00,193.31,193.31,193.25,8,193.25,6205,193.275504,SPY
2016-01-12 12:24:00+00:00,193.3,193.34,193.3,7,193.32,2545,193.32998,SPY
2016-01-12 12:25:00+00:00,193.4,193.4,193.31,10,193.33,4895,193.350368,SPY
2016-01-12 12:26:00+00:00,193.45,193.45,193.39,9,193.39,6740,193.433234,SPY
2016-01-12 12:27:00+00:00,193.45,193.48,193.43,5,193.43,5400,193.448704,SPY
2016-01-12 12:28:00+00:00,193.45,193.45,193.45,4,193.45,1931,193.450057,SPY
2016-01-12 12:29:00+00:00,193.43,193.43,193.43,2,193.43,310,193.43,SPY
2016-01-12 12:30:00+00:00,193.35,193.37,193.3,22,193.36,24350,193.361253,SPY
2016-01-12 12:31:00+00:00,193.25,193.36,193.25,7,193.36,2200,193.286818,SPY
2016-01-12 12:32:00+00:00,193.23,193.25,193.2,16,193.24,6099,193.207698,SPY
2016-01-12 12:33:00+00:00,193.28,193.35,193.2,14,193.21,23077,193.236285,SPY
2016-01-12 12:34:00+00:00,193.24,193.24,193.2,7,193.2,2630,193.232662,SPY
2016-01-12 12:35:00+00:00,193.25,193.3,193.25,14,193.26,25900,193.292008,SPY
2016-01-12 12:36:00+00:00,193.24,193.24,193.24,1,193.24,104,193.24,SPY
2016-01-12 12:37:00+00:00,193.28,193.28,193.2,2,193.2,1300,193.206154,SPY
2016-01-12 12:38:00+00:00,193.35,193.35,193.3,13,193.3,11000,193.311546,SPY
2016-01-12 12:39:00+00:00,193.31,193.33,193.3,4,193.32,1500,193.318667,SPY
2016-01-12 12:40:00+00:00,193.32,193.32,193.31,8,193.31,3813,193.313226,SPY
2016-01-12 12:41:00+00:00,193.29,193.33,193.29,7,193.32,18900,193.320212,SPY
2016-01-12 12:42:00+00:00,193.28,193.29,193.28,2,193.29,800,193.28375,SPY
2016-01-12 12:43:00+00:00,193.28,193.3,193.28,3,193.3,685,193.276715,SPY
2016-01-12 12:44:00+00:00,193.23,193.23,193.23,7,193.23,2015,193.23,SPY
2016-01-12 12:45:00+00:00,193.27,193.27,193.2,14,193.22,4930,193.221562,SPY
2016-01-12 12:46:00+00:00,193.33,193.35,193.3,11,193.3,3725,193.323286,SPY
2016-01-12 12:47:00+00:00,193.3,193.3,193.28,8,193.28,2475,193.284404,SPY
2016-01-12 12:48:00+00:00,193.45,193.45,193.35,23,193.35,22604,193.421902,SPY
2016-01-12 12:49:00+00:00,193.45,193.47,193.41,20,193.45,8500,193.443176,SPY
2016-01-12 12:50:00+00:00,193.49,193.49,193.39,40,193.45,24155,193.4355,SPY
2016-01-12 12:51:00+00:00,193.46,193.54,193.46,52,193.49,40052,193.520324,SPY
2016-01-12 12:52:00+00:00,193.48,193.5,193.47,21,193.48,12310,193.486312,SPY
2016-01-12 12:53:00+00:00,193.53,193.53,193.48,29,193.48,20500,193.507366,SPY
2016-01-12 12:54:00+00:00,193.56,193.58,193.53,33,193.54,40900,193.560339,SPY
2016-01-12 12:55:00+00:00,193.57,193.6,193.55,18,193.58,8420,193.581081,SPY
2016-01-12 12:56:00+00:00,193.68,193.68,193.56,70,193.56,225600,193.587662,SPY
2016-01-12 12:57:00+00:00,193.99,193.99,193.7,111,193.7,56678,193.840205,SPY
2016-01-12 12:58:00+00:00,193.88,193.99,193.88,69,193.98,32277,193.947039,SPY
2016-01-12 12:59:00+00:00,193.85,193.91,193.84,50,193.89,22400,193.866455,SPY
2016-01-12 13:00:00+00:00,193.81,193.88,193.07,99,193.84,61638,193.79745,SPY
2016-01-12 13:01:00+00:00,193.85,193.85,193.8,46,193.83,76424,193.492277,SPY
2016-01-12 13:02:00+00:00,193.93,193.93,193.85,43,193.85,29517,193.895316,SPY
2016-01-12 13:03:00+00:00,194.05,194.09,193.89,107,193.89,56564,193.979664,SPY
2016-01-12 13:04:00+00:00,194.04,194.05,193.96,67,194.05,36047,194.017984,SPY
2016-01-12 13:05:00+00:00,194.07,194.08,194.03,44,194.04,18801,194.054511,SPY
2016-01-12 13:06:00+00:00,194.0,194.08,194.0,36,194.05,17315,194.052778,SPY
2016-01-12 13:07:00+00:00,194.0,194.03,193.99,154,194.01,154307,194.001289,SPY
2016-01-12 13:08:00+00:00,193.92,194.01,193.92,97,194.0,127743,193.996906,SPY
2016-01-12 13:09:00+00:00,194.01,194.02,193.9,104,193.92,166084,193.983801,SPY
2016-01-12 13:10:00+00:00,194.05,194.07,193.99,69,194.01,58790,194.008779,SPY
2016-01-12 13:11:00+00:00,194.0,194.07,194.0,87,194.05,93353,194.021839,SPY
2016-01-12 13:12:00+00:00,194.01,194.03,194.0,44,194.0,71488,194.001236,SPY
2016-01-12 13:13:00+00:00,194.05,194.05,194.01,22,194.01,14400,194.023819,SPY
2016-01-12 13:14:00+00:00,194.08,194.1,194.03,42,194.05,13967,194.063239,SPY
